employee_id,name,age,department,salary,experience_years
5941,Claire Girard,44.0,IT  ,6691.02,11
5942,Maya Vincent,26.0, HR,4582.14,8
5943,Wassim Richard,30.0,legal,6460.71,9
5944,Yara Robert,57.0,Finance,8656.09,18
5945,Katia Vincent,24.0,R&D,4938.32,3
5946,Liam Fournier,34.0,Support  ,4099.76,9
5947,Jamal Durand,31.0,Support  ,3422.6,8
5948,David Garcia,43.0,Finance,,9
5949,Pablo Girard,45.0,Operations,5623.15,12
5950,Liam Martin,63.0, Marketing,5977.36,13
5951,Emma Morel,34.0,IT,6437.79,12
5952,Giulia Vincent,47.0,Sales  ,6084.83,15
5953,Emma Mercier,64.0,R&d,7794.97,15
5954,Noah Robert,34.0,marketing,5660.73,14
5955,Yara Simon,62.0, IT,6736.17,12
5956,Liam Andre,25.0,Support,3154.46,4
5957,Sara Fournier,57.0,it,6317.2,11
5958,Maya Richard,28.0,Legal,7084.56,10
5959,Liam Andre,27.0,Sales  ,4739.45,6
5960,Pablo Richard,28.0,Finance,6756.02,10
5961,Yara Petit,58.0,R&d,8135.01,17
5962,Ines Garcia,24.0,HR,3851.56,6
5963,Noah Martin,44.0,Support,5592.63,16
5964,Hugo Dubois,46.0,R&d,7293.29,13
5965,Katia Robert,44.0,R&D,6426.98,12
5966,Qi Bernard,27.0, Marketing,4123.4,5
5967,Wassim Bernard,35.0,Support,4395.33,12
5968,Giulia Bertrand,40.0,Support  ,4909.7,16
5969,Noah Lefebvre,41.0, Operations,4034.08,6
5970,Maya Bertrand,44.0,LEGAL,8211.99,14
5971,Sara Girard,62.0,OPERATIONS,,19
5972,Giulia Mercier,28.0,Sales,4934.29,7
5973,Pablo Roux,36.0,legal,6608.45,9
5974,Val Simon,60.0, Finance,9198.38,20
5975,Claire Mercier,33.0,IT  ,6182.44,9
5976,Farid Girard,,operations,6432.76,15
5977,Farid Vincent,20.0,hr,3775.08,2
5978,Katia Lefebvre,31.0,R&d,7274.77,13
5979,Claire Andre,43.0,HR  ,5519.47,12
5980,Claire Garcia,32.0,SALES,5627.81,9
5981,Jamal Petit,45.0,Legal,5586.55,5
5982,Rita Robert,40.0,SALES,5346.84,12
5983,Liam Roux,62.0, HR,5123.62,14
5984,Val Lefebvre,24.0,support,3682.42,5
5985,David Simon,34.0,Operations,4759.39,9
5986,David Moreau,48.0,R&D,6294.82,11
5987,Katia Laurent,33.0,marketing,4897.6,8
5988,Maya Vincent,,HR,4002.7,5
5989,Hugo Bernard,25.0,Finance,5096.14,3
5990,Val Mercier,58.0,r&d,7876.21,16
5991,Bob Laurent,54.0,HR,5015.9,11
5992,Ugo David,54.0, Legal,9248.66,19
5993,Maya Laurent,35.0,Legal  ,8446.7,15
5994,Liam Garcia,26.0,Marketing,4318.77,4
5995,Noah Petit,64.0,sales,7577.03,18
5996,Tom Roux,43.0,Finance  ,6405.47,9
5997,Bob Girard,24.0,SALES,4880.98,6
5998,Maya Dubois,62.0, R&D,8071.04,17
5999,Yara Fournier,31.0,Finance,6737.12,10
6000,Qi Dubois,31.0, Sales,5649.14,12
6001,David Andre,48.0,Legal  ,7293.97,10
6002,Sara Robert,40.0,Finance,6148.72,10
6003,Giulia Bertrand,30.0,R&d,5877.8,7
6004,Liam Dubois,57.0,OPERATIONS,5943.28,16
6005,Ziad Durand,61.0, R&D,7147.88,13
6006,Ines Morel,34.0,r&d,6255.56,9
6007,Qi Michel,63.0, Operations,6110.14,16
6008,Jamal Moreau,38.0,HR,4977.67,14
6009,Ines Simon,56.0, IT,6755.05,11
6010,Liam Vincent,21.0,Sales  ,4680.61,3
6011,Pablo Lefebvre,20.0,legal,5237.63,2
6012,Bob Roux,55.0, Legal,8598.59,17
6013,Alice David,25.0,operations,4180.88,5
6014,Ines Bertrand,42.0,HR,4603.61,11
6015,Qi Robert,27.0,finance,6424.24,9
6016,Tom Martin,30.0,IT,5176.54,6
6017,Omar Laurent,30.0,legal,6252.49,7
6018,Hugo Vincent,31.0,SUPPORT,3892.95,8
6019,Pablo Simon,43.0,operations,5773.35,14
6020,Giulia Moreau,53.0, Support,4887.75,19
6021,Bob Dubois,54.0,Sales,6494.19,15
6022,David Bertrand,44.0, IT,5529.36,9
6023,Bob Dubois,59.0,Operations,5996.25,16
6024,Pablo Mercier,59.0,Legal  ,9155.6,18
6025,Ugo Durand,26.0, Legal,4858.72,2
6026,Farid Bernard,61.0,r&d,9033.86,20
6027,Claire Fournier,48.0,R&D,8496.02,18
6028,Rita Durand,34.0,Finance  ,7102.19,13
6029,Pablo Martin,61.0,FINANCE,8124.03,18
6030,Noah Simon,61.0,SALES,7044.46,18
6031,Yara Roux,52.0,FINANCE,7084.65,11
6032,Ziad Martin,33.0,Finance,5906.77,7
6033,Pablo Lefebvre,58.0,Operations,6680.24,18
6034,Ugo Dubois,49.0,operations,7046.74,18
6035,Sara Lefebvre,20.0, HR,3900.23,2
6036,Farid Roux,39.0,r&d,6899.92,14
6037,Wassim Simon,44.0,R&D,6068.05,8
6038,Rita Garcia,30.0,Operations  ,4862.9,8
6039,Wassim Mercier,62.0, Operations,6530.79,15
6040,Emma Martin,36.0,Legal,7409.45,11
6041,Alice Dubois,29.0,Finance,7092.01,11
6042,Emma Garcia,59.0,sales,4426.04,8
6043,Farid Martin,25.0,Sales,4386.43,6
6044,Bob Robert,30.0,Legal,5227.69,4
6045,Emma Bertrand,48.0,Marketing  ,5874.93,14
6046,Xia Dubois,63.0,Marketing,6667.39,19
6047,Noah Morel,26.0,finance,5946.57,8
6048,Giulia Simon,55.0,OPERATIONS,6214.0,17
6049,Maya Garcia,29.0, R&D,7131.47,11
6050,Bob Girard,38.0,Sales,6114.82,13
6051,Noah Dubois,54.0,LEGAL,9760.23,22
6052,Yara Fournier,53.0,OPERATIONS,5652.75,12
6053,Val Michel,50.0,Legal,7619.56,13
6054,Maya Roux,36.0,R&D,6756.12,11
6055,Tom Robert,45.0,Operations,5539.57,12
6056,Tom Vincent,21.0,Operations,3702.57,3
6057,Noah Martin,33.0,R&D,5136.25,4
6058,Wassim Simon,,HR  ,5521.37,14
6059,Farid Martin,30.0, Finance,6034.78,7
6060,Alice Richard,35.0,Sales,4919.99,9
6061,Maya Moreau,25.0,Operations,4526.78,7
6062,Ugo Bernard,61.0, Operations,7328.0,21
6063,Tom Moreau,39.0,Support  ,4738.41,11
6064,Jamal Girard,46.0,HR  ,4725.42,11
6065,Tom Michel,27.0,Finance,5114.74,4
6066,Sara Durand,54.0,HR,6198.07,19
6067,David Bernard,57.0, Sales,6295.49,14
6068,Wassim Petit,39.0,It,5766.49,9
6069,Ugo Petit,60.0,Legal,9154.8,18
6070,Liam Fournier,35.0,marketing,5825.37,17
6071,Claire Martin,29.0, Sales,5637.46,11
6072,Farid Morel,39.0,R&D,6920.55,11
6073,Katia Durand,38.0,operations,7031.23,17
6074,Omar Garcia,48.0, Legal,10120.54,22
6075,Maya Mercier,62.0,it,7018.93,12
6076,Yara Garcia,29.0, HR,4346.39,9
6077,Katia Garcia,53.0, Operations,6494.02,18
6078,Tom Robert,45.0,Finance  ,6114.41,9
6079,Val Laurent,46.0,IT,7356.85,17
6080,Alice Martin,64.0, Finance,,19
6081,Yara Laurent,56.0,Operations,5764.81,15
6082,Giulia Laurent,31.0,Sales,3537.26,2
6083,Liam Girard,63.0,Support  ,4644.74,17
6084,Pablo Fournier,19.0,Legal  ,4995.53,1
6085,Val Bernard,33.0,hr,4897.89,9
6086,Giulia Dubois,36.0,HR  ,4939.79,10
6087,Omar Petit,50.0, Finance,6359.55,9
6088,Pablo Andre,51.0,IT,6886.59,14
6089,Qi Robert,22.0,FINANCE,5561.35,4
6090,David Andre,51.0, Legal,7886.37,15
6091,Liam Vincent,21.0, HR,2957.44,3
6092,Sara Martin,64.0,IT,7764.21,19
6093,Yara Petit,21.0,legal,4920.43,3
6094,Ugo Petit,50.0,Marketing,5371.81,11
6095,Katia Mercier,55.0,legal,9332.85,17
6096,Hugo Garcia,26.0,Support  ,4191.55,7
6097,Katia Robert,58.0,Legal,8280.89,14
6098,Maya Roux,59.0,it,8019.3,18
6099,Ines Martin,61.0,legal,8570.83,15
6100,Maya Robert,26.0,Finance,5685.14,7
6101,David Moreau,35.0, Sales,5665.9,12
6102,Katia Martin,55.0, Finance,9178.0,20
6103,Ines Garcia,61.0,SALES,7190.17,20
6104,Jamal Roux,61.0,FINANCE,8380.28,18
6105,Emma Mercier,47.0,HR,5135.55,15
6106,Maya Michel,37.0,HR,4802.94,9
6107,Qi Bernard,39.0, Sales,5936.24,12
6108,Val David,43.0,Sales,5850.82,12
6109,Ines Moreau,49.0,HR,5431.25,16
6110,Hugo Bertrand,40.0,legal,7570.35,11
6111,Xia Roux,42.0,HR,5012.03,11
6112,Yara Martin,52.0,marketing,5463.98,13
6113,Farid Moreau,28.0,legal,7168.16,10
6114,Pablo Durand,46.0,IT  ,7078.62,13
6115,Ugo Morel,48.0, Legal,9126.07,15
6116,Katia Fournier,59.0,marketing,5909.97,14
6117,Noah Moreau,24.0,Finance,5178.17,4
6118,Xia Durand,52.0,Support  ,4733.15,12
6119,Val Bernard,26.0, Support,3677.55,8
6120,David Vincent,,support,4469.28,8
6121,Val Girard,40.0,Operations,5778.52,12
6122,Wassim Petit,27.0,Legal  ,5891.09,6
6123,Giulia Richard,28.0,Sales,4995.3,7
6124,Alice Andre,62.0,hr,5171.93,17
6125,Emma Simon,19.0,marketing,3393.78,1
6126,Jamal Laurent,,legal,8530.37,14
6127,Claire Richard,50.0,Operations,5115.17,11
6128,Bob Robert,26.0,sales,4051.15,4
6129,Ines Simon,30.0,Operations,5369.14,11
6130,Liam Robert,32.0, Support,5037.03,14
6131,Liam Petit,44.0,R&D,6636.76,8
6132,Bob Garcia,37.0,Sales,6316.98,15
6133,Val Robert,25.0,Marketing,4575.54,5
6134,Alice Dubois,45.0,R&d,6802.13,12
6135,Ugo Moreau,36.0,Support  ,4183.73,12
6136,Wassim Morel,42.0,sales,4388.97,5
6137,David Richard,53.0,hr,5797.87,16
6138,Katia Petit,27.0,HR  ,3653.9,4
6139,Claire Durand,43.0,Finance,7785.03,14
6140,Val Simon,30.0,SUPPORT,3681.37,7
6141,Jamal David,64.0, Operations,5910.49,16
6142,Claire Simon,41.0,operations,5952.86,17
6143,Liam Simon,32.0,Finance,4623.93,0
6144,Xia Robert,45.0,Finance,7568.44,15
6145,Sara Martin,41.0,Sales  ,6191.55,14
6146,Yara Richard,42.0,IT,5798.23,9
6147,Tom Roux,22.0,Support  ,3632.72,4
6148,Maya Durand,37.0,marketing,5243.05,13
6149,Claire Petit,21.0, R&D,5124.64,3
6150,Tom Garcia,24.0,FINANCE,5959.86,6
6151,Ziad Richard,19.0,Sales  ,3635.77,1
6152,Omar Andre,,it,6551.64,12
6153,Katia Fournier,41.0,OPERATIONS,6182.17,16
6154,Ines Lefebvre,47.0,Support  ,4495.82,10
6155,Pablo Laurent,41.0,Finance,6155.98,11
6156,Xia Simon,43.0, Marketing,4618.92,7
6157,Pablo Mercier,39.0,Support  ,4974.32,15
6158,Noah Vincent,39.0, Finance,7333.34,11
6159,Maya Roux,62.0, Support,4544.04,18
6160,Hugo Mercier,37.0, Finance,6430.03,9
6161,Emma Roux,,operations,,9
6162,Xia Andre,58.0,Operations,5899.21,15
6163,Liam Roux,42.0,IT,6821.76,12
6164,Hugo Mercier,23.0, IT,5628.31,5
6165,Pablo Richard,23.0,Sales,4227.03,5
6166,Maya Girard,28.0,MARKETING,4061.01,6
6167,Bob Bernard,48.0,HR  ,5491.15,15
6168,Pablo Martin,25.0,Legal,5483.92,4
6169,Pablo Moreau,32.0,legal,7074.41,10
6170,Omar Garcia,50.0,Finance,,11
6171,Ugo Andre,49.0, Legal,7896.49,13
6172,Giulia Robert,59.0, Operations,5412.22,14
6173,Alice David,19.0,HR,3394.53,1
6174,Pablo Durand,25.0,it,5546.62,7
6175,Wassim David,32.0,Support  ,4167.53,14
6176,Bob Petit,53.0,HR  ,5694.97,19
6177,Sara Petit,43.0,IT,7138.02,15
6178,Bob Petit,58.0,Sales,6716.46,16
6179,Hugo Richard,28.0,support,3555.41,7
6180,Sara Michel,59.0,Support,4889.49,14
6181,Alice Robert,35.0,Operations,5290.88,13
6182,Farid Laurent,64.0,FINANCE,9311.87,21
6183,Ziad Laurent,22.0,SUPPORT,3773.37,4
6184,Alice Richard,28.0,SALES,5314.13,10
6185,Farid Moreau,61.0,HR,5320.83,14
6186,Val Dubois,19.0,Finance  ,4780.59,1
6187,Emma Martin,25.0,Marketing,4414.04,7
6188,Ines Simon,29.0,support,4646.27,10
6189,Tom Durand,38.0,It,5839.37,9
6190,Maya Roux,30.0, R&D,5848.62,7
6191,Noah Lefebvre,58.0,Sales  ,5221.68,11
6192,Pablo Petit,38.0,R&D,6716.76,12
6193,Ugo Fournier,38.0,sales,5851.31,13
6194,Wassim Lefebvre,26.0,legal,6250.59,6
6195,Ugo Richard,48.0,Support,4392.74,13
6196,Yara David,39.0,R&D,7087.5,10
6197,Yara Andre,46.0,Sales  ,5545.35,12
6198,Alice Martin,60.0, Finance,8819.17,19
6199,Jamal Garcia,54.0,marketing,6308.5,17
6200,Jamal Michel,32.0, Marketing,4973.24,7
6201,Tom Bertrand,49.0,Operations,5315.86,12
6202,Ziad Moreau,19.0,Support,3262.39,1
6203,Ziad Andre,,HR,4396.5,10
6204,David Bernard,52.0,operations,6574.2,17
6205,Tom Laurent,54.0,Finance,8335.59,17
6206,Katia Durand,43.0,HR,5507.86,13
6207,Omar Andre,26.0, Finance,5931.73,8
6208,Claire Durand,60.0,It,7188.92,15
6209,Pablo Moreau,19.0,Finance  ,4286.37,1
6210,Noah Lefebvre,54.0,marketing,6662.73,19
6211,Maya Roux,33.0,R&D,5990.12,8
6212,Omar Michel,57.0,MARKETING,5189.15,10
6213,David Laurent,46.0,Finance,6814.84,12
6214,Val Laurent,26.0,R&D  ,6075.87,7
6215,Qi Bernard,50.0,R&D,7537.52,12
6216,Jamal Durand,53.0,OPERATIONS,6212.44,14
6217,Pablo Michel,51.0,FINANCE,8100.51,17
6218,Tom Roux,56.0,Support  ,4628.22,14
6219,Jamal Martin,28.0,Sales,5028.66,8
6220,David Petit,47.0,Legal  ,6489.95,8
6221,Bob Garcia,64.0,Legal,8459.18,16
6222,Tom Richard,34.0,Marketing,4021.13,4
6223,Bob Mercier,60.0,Finance  ,7979.43,15
6224,Farid Lefebvre,44.0,operations,5060.56,11
6225,David Richard,29.0,Operations,4861.91,6
6226,Hugo Petit,23.0, HR,4051.9,5
6227,Giulia Bertrand,37.0,Finance,6691.29,12
6228,Sara Simon,33.0,Sales,3794.94,3
6229,Hugo Michel,41.0,Marketing,5728.88,15
6230,Liam Laurent,30.0,Support,3994.31,7
6231,Ziad Laurent,62.0,Marketing,5899.37,18
6232,Ugo Andre,54.0,FINANCE,7237.06,12
6233,Emma Mercier,49.0,legal,7848.05,12
6234,Bob Girard,41.0,Legal  ,8206.45,14
6235,Emma Morel,44.0,OPERATIONS,4816.32,8
6236,Sara Moreau,25.0,Marketing  ,4595.11,7
6237,Rita Michel,20.0,Sales,4237.03,2
6238,Wassim Mercier,64.0,IT,8783.41,18
6239,Xia Petit,39.0,SUPPORT,4315.6,12
6240,Maya Bernard,63.0, Marketing,6770.12,22
6241,Qi Roux,60.0,HR,5085.29,15
6242,Giulia Martin,48.0,It,5784.43,10
6243,Xia Vincent,37.0,Legal  ,8833.46,15
6244,Ziad Garcia,51.0,HR,5694.35,15
6245,Hugo Moreau,31.0,R&d,7161.93,12
6246,Maya Durand,22.0,Legal,6142.1,4
6247,Noah Bertrand,,IT  ,5554.69,8
6248,Emma Bertrand,22.0,HR  ,3778.06,2
6249,Giulia Robert,35.0,r&d,4933.4,3
6250,Val Laurent,62.0, IT,7507.23,17
6251,Giulia Michel,22.0,R&D,5187.74,4
6252,Qi Vincent,43.0,HR  ,4287.39,9
6253,Val Girard,49.0, Finance,7815.51,15
6254,David Andre,49.0, Support,,15
6255,Claire Roux,48.0,Operations,5728.07,13
6256,Wassim Roux,27.0,operations,4973.3,8
6257,Val Fournier,29.0,Marketing,3717.45,1
6258,Katia Bernard,50.0,Legal,8334.27,14
6259,Jamal Girard,26.0,Marketing  ,4882.88,7
6260,Noah Richard,40.0,Operations,3853.9,5
6261,Qi Robert,46.0,operations,5395.03,13
6262,Tom Petit,29.0,Legal,5379.78,3
6263,Farid Morel,31.0,HR,4633.2,8
6264,Maya Martin,38.0,LEGAL,7863.84,13
6265,Omar Simon,46.0, Sales,5556.9,12
6266,Pablo Dubois,61.0, Support,5733.07,19
6267,Rita Vincent,36.0,Legal,7300.11,13
6268,Katia Bernard,38.0,Marketing,5068.19,11
6269,Katia Bertrand,63.0,R&d,7903.42,17
6270,Claire Moreau,24.0,Sales  ,5026.98,6
6271,Yara Lefebvre,35.0,marketing,5103.26,10
6272,Tom Andre,45.0,Legal,7896.81,14
6273,Noah Vincent,34.0,IT  ,6282.77,11
6274,Pablo Roux,38.0, Sales,5535.78,11
6275,Ines Dubois,26.0,Legal,5811.75,7
6276,Alice Dubois,21.0,Sales,3843.52,3
6277,Xia Mercier,50.0,HR,5859.81,15
6278,Giulia Bernard,46.0, IT,6566.59,11
6279,Ines Vincent,51.0, Support,3966.64,8
6280,Jamal Garcia,59.0,Support  ,4465.19,15
6281,Sara Vincent,25.0,HR,4531.23,6
6282,Noah Bernard,43.0,IT  ,4972.74,6
6283,Sara Garcia,20.0,hr,3334.88,1
6284,Emma Vincent,44.0, Support,4209.76,7
6285,Sara Fournier,28.0,SALES,5424.07,10
6286,Bob Lefebvre,22.0,marketing,3777.68,4
6287,Bob Roux,42.0, R&D,7623.18,18
6288,Jamal Andre,49.0,Operations,5457.16,11
6289,Wassim Bernard,53.0,IT  ,7886.39,14
6290,Sara Vincent,38.0,It,6218.31,11
6291,Claire Robert,45.0,legal,7369.84,11
6292,Katia Simon,44.0,Operations,4594.89,12
6293,Liam Dubois,59.0, Support,5855.37,19
6294,Sara Garcia,23.0,MARKETING,5181.24,5
6295,Sara Durand,22.0,Sales  ,4187.31,4
6296,Omar Durand,44.0,marketing,5333.32,12
6297,Giulia Bernard,38.0,Marketing,5204.51,11
6298,David Fournier,44.0, Legal,7980.88,13
6299,Val Simon,60.0,Finance,7893.09,16
6300,Ines Morel,24.0,Finance,4836.65,5
6301,Xia Vincent,34.0,R&D  ,6920.69,11
6302,Ines Girard,24.0,R&D,4942.43,4
6303,Tom David,29.0,R&D,5428.1,5
6304,Wassim Morel,51.0, R&D,6583.63,9
6305,Liam Roux,25.0, Legal,4562.0,3
6306,Sara Dubois,,Hr,5039.19,10
6307,Ugo Martin,27.0,IT  ,6263.69,9
6308,Ines Simon,30.0,Operations  ,3823.57,0
6309,Alice Moreau,50.0,SUPPORT,4077.75,9
6310,Noah Michel,57.0,Sales  ,7666.39,20
6311,Jamal Andre,50.0,support,4055.07,12
6312,Xia Girard,29.0,Finance  ,5631.65,4
6313,Val Dubois,42.0,LEGAL,6443.89,5
6314,Katia Vincent,39.0,R&D,7465.29,12
6315,Giulia Martin,26.0,Support,4008.55,7
6316,Ines Bernard,29.0,Finance  ,5801.3,6
6317,Yara Martin,39.0,SALES,5158.78,7
6318,Yara Girard,61.0,Finance,8816.59,20
6319,Omar Bertrand,31.0,It,6178.44,10
6320,Claire Durand,28.0,It,5906.19,7
6321,Ines Petit,60.0, Legal,7668.35,13
6322,Hugo Mercier,58.0,Marketing,5935.79,16
6323,Noah Morel,32.0,support,3309.15,4
6324,Liam Fournier,47.0,Hr,5847.95,14
6325,Liam Richard,34.0,Finance  ,6212.78,7
6326,Ugo Andre,49.0,Marketing,5106.13,10
6327,Sara Andre,20.0,Support,3492.64,2
6328,Val Dubois,37.0,Marketing,6267.65,13
6329,Rita David,28.0, Legal,6837.37,9
6330,Claire Durand,44.0,Legal,6500.47,7
6331,Omar Mercier,63.0,Marketing,6249.2,17
6332,Liam Lefebvre,35.0,legal,7425.46,12
6333,Giulia Durand,32.0,OPERATIONS,4632.42,8
6334,Emma David,22.0,Hr,3644.18,4
6335,Pablo Dubois,41.0, R&D,7794.77,14
6336,Noah David,32.0,Hr,4896.93,10
6337,Farid Laurent,44.0,Legal,7809.44,14
6338,Val Fournier,21.0,operations,4021.63,3
6339,Qi Lefebvre,, Operations,5524.73,15
6340,Qi Bertrand,62.0,R&D  ,9080.72,21
6341,Ziad Michel,,It,6953.69,13
6342,Xia Moreau,57.0,OPERATIONS,5728.39,13
6343,Hugo David,58.0, Sales,6344.95,15
6344,Tom Lefebvre,48.0,Legal,8278.53,14
6345,Xia Mercier,39.0,HR,5031.52,13
6346,Emma Roux,22.0, Operations,3911.81,4
6347,Pablo Bertrand,53.0, Marketing,4922.38,12
6348,Maya Lefebvre,26.0,IT,5607.5,8
6349,Pablo Michel,22.0,IT,4945.33,4
6350,Liam Garcia,41.0,support,4467.72,13
6351,Ines Laurent,41.0,OPERATIONS,5785.73,14
6352,Xia Morel,36.0,SALES,5206.59,10
6353,Ugo Bernard,44.0,Legal,7021.76,10
6354,Katia Bertrand,56.0,Operations,6379.69,18
6355,Tom Garcia,19.0,HR  ,2968.24,1
6356,Ziad Bernard,52.0,Finance,7780.08,16
6357,Claire Roux,20.0,marketing,3556.6,2
6358,Claire Laurent,27.0, Operations,3493.59,1
6359,Sara David,, Finance,5812.61,8
6360,Jamal Durand,28.0, Operations,5328.04,10
6361,Giulia Petit,28.0,HR  ,4198.66,7
6362,Qi Girard,39.0,R&D,7300.4,10
6363,Alice Andre,53.0,Marketing,6604.58,20
6364,Tom Richard,60.0,Legal,8839.17,17
6365,Jamal Fournier,21.0,Legal  ,5531.54,3
6366,Bob Garcia,19.0,R&D,3623.15,0
6367,Liam Martin,27.0,HR,4006.98,9
6368,Bob Bertrand,59.0,R&D,7766.11,14
6369,Alice Garcia,51.0,It,7395.35,17
6370,Rita Girard,49.0,MARKETING,4212.78,6
6371,Pablo Laurent,48.0,MARKETING,6316.79,15
6372,Emma Bernard,20.0,R&D,4641.53,2
6373,Pablo Bernard,30.0,Sales  ,5436.06,8
6374,Sara Durand,46.0,finance,6192.53,10
6375,Ugo Morel,, HR,5091.37,14
6376,Hugo Petit,42.0,Sales,6168.99,14
6377,Giulia Simon,32.0,R&D  ,6133.34,10
6378,Emma Garcia,39.0, R&D,5766.27,5
6379,Bob Mercier,54.0,Operations  ,6244.23,16
6380,Liam Dubois,26.0,Support,3980.71,4
6381,Katia Laurent,62.0, Marketing,5556.36,13
6382,David Morel,49.0,IT  ,5542.53,6
6383,David Simon,52.0,Support,4693.02,15
6384,Jamal Laurent,45.0,R&d,8262.28,16
6385,Claire Durand,45.0,It,7148.14,15
6386,Rita Morel,37.0,Operations  ,5336.0,12
6387,Val David,50.0,MARKETING,6172.73,17
6388,Tom Andre,29.0,it,5334.46,7
6389,Ziad Morel,46.0,HR,5526.74,14
6390,Tom Lefebvre,52.0, HR,5151.49,14
6391,Hugo David,64.0,marketing,6453.05,14
6392,Claire Mercier,24.0,Operations,4432.34,6
6393,David Roux,29.0, IT,5123.12,5
6394,Ziad Dubois,29.0,Legal,6364.92,8
6395,Pablo David,58.0,HR,4687.38,14
6396,Qi Morel,61.0,operations,7455.01,25
6397,David Dubois,,Operations,5901.06,16
6398,Ines Martin,31.0,Legal,6210.33,7
6399,Liam Bertrand,47.0, Operations,5066.51,9
6400,Hugo Simon,28.0,SALES,4912.17,7
6401,Katia Bernard,37.0,FINANCE,8163.43,15
6402,Rita Laurent,23.0,IT  ,4965.86,5
6403,Val David,57.0,Sales,6863.23,18
6404,Wassim Garcia,20.0,Finance  ,4921.16,2
6405,David David,23.0, Sales,4474.24,4
6406,Ines Martin,31.0,HR,,8
6407,Pablo Petit,49.0,OPERATIONS,5027.75,11
6408,Sara Garcia,36.0,hr,3912.53,6
6409,Rita Vincent,43.0,Marketing,4172.83,5
6410,Xia Bernard,22.0,Support,3431.24,4
6411,Rita Simon,27.0,Support,3709.98,9
6412,Tom Andre,48.0,IT,7729.31,18
6413,Katia Martin,,Marketing  ,3670.4,2
6414,David Mercier,51.0,it,7920.61,17
6415,Pablo Lefebvre,34.0,r&d,6200.12,9
6416,Ziad Vincent,46.0,Marketing  ,5186.82,11
6417,Maya Durand,56.0,operations,6829.72,19
6418,Farid Bertrand,35.0,operations,4977.4,9
6419,Sara Roux,38.0, Marketing,5247.46,11
6420,Sara Bertrand,28.0, Sales,4402.86,4
6421,Rita Andre,29.0,Legal  ,5147.6,2
6422,Wassim Moreau,43.0,HR  ,5213.44,10
6423,Giulia Bertrand,45.0,Operations  ,5628.67,12
6424,Liam Simon,46.0,Finance  ,8058.34,16
6425,Farid Richard,52.0,marketing,6122.9,14
6426,Rita Lefebvre,55.0,OPERATIONS,6292.25,13
6427,Claire Lefebvre,36.0,Legal,7424.01,12
6428,Liam David,39.0, Operations,6096.0,14
6429,Val Michel,31.0,R&d,5328.73,5
6430,Bob Dubois,19.0,HR  ,3514.03,1
6431,Qi Vincent,32.0,OPERATIONS,4169.1,6
6432,Xia Fournier,40.0,MARKETING,5703.45,10
6433,Sara Fournier,64.0, Support,4498.75,15
6434,Wassim Robert,28.0,OPERATIONS,4697.88,6
6435,Wassim Moreau,30.0,OPERATIONS,5308.14,11
6436,Ziad David,20.0, R&D,4563.05,2
6437,Ziad Robert,49.0,Sales,6768.86,16
6438,Alice Morel,61.0,it,,18
6439,David Robert,56.0,Marketing,6082.39,14
6440,Tom Fournier,27.0,marketing,5396.1,9
6441,Farid Bertrand,59.0,MARKETING,7167.37,20
6442,Katia Dubois,25.0,Legal,6129.99,6
6443,Pablo Morel,50.0,Legal  ,6669.63,9
6444,David Lefebvre,57.0,operations,6501.02,17
6445,Wassim Mercier,31.0,r&d,6093.72,6
6446,Giulia David,24.0,Marketing,4694.8,6
6447,Hugo Richard,64.0, Marketing,5916.37,15
6448,Xia Vincent,,r&d,7863.58,17
6449,Katia Bertrand,, Sales,3768.72,2
6450,Rita Bertrand,57.0, Support,5344.61,20
6451,Noah Vincent,55.0, R&D,6911.76,12
6452,Ugo Petit,54.0,sales,7476.43,21
6453,Hugo Mercier,57.0,HR,5502.44,16
6454,David Vincent,52.0,operations,5399.0,15
6455,Katia Dubois,29.0, Marketing,4825.61,8
6456,Maya Bertrand,51.0,R&D  ,6377.17,8
6457,Ines Dubois,24.0,Hr,3878.58,1
6458,Liam Bernard,63.0,Sales,5616.6,13
6459,Xia Garcia,31.0,Sales,5728.97,11
6460,Giulia Mercier,61.0,IT  ,7409.83,17
6461,Rita Girard,54.0, Operations,5760.4,12
6462,Jamal Dubois,29.0,Sales  ,5416.4,9
6463,David Richard,64.0,Operations  ,6900.8,23
6464,Yara Martin,25.0,Support  ,3095.43,2
6465,Xia Andre,39.0,HR,6084.14,16
6466,Ziad Durand,41.0,Support  ,4450.91,12
6467,Ines Richard,33.0,R&d,6135.1,9
6468,Jamal Roux,39.0,finance,5941.32,9
6469,Jamal Michel,57.0,Marketing,6508.24,19
6470,Rita Bernard,37.0, Legal,6607.08,9
6471,Wassim David,60.0,Support,5038.73,14
6472,Qi Richard,55.0,It,8430.0,19
6473,Maya Petit,29.0,sales,4634.07,8
6474,Alice Andre,56.0,Legal,7745.39,14
6475,Val Michel,23.0,hr,3663.58,2
6476,Val Garcia,34.0,Marketing  ,4562.44,6
6477,Hugo Roux,41.0,Legal,6781.2,9
6478,Emma Durand,,hr,5053.74,11
6479,Katia David,36.0,r&d,6197.28,8
6480,Claire Petit,24.0,Operations  ,3810.84,3
6481,Jamal Richard,45.0,Finance,6664.7,11
6482,Sara Andre,32.0,it,4980.1,6
6483,Claire Garcia,59.0,R&D,7815.96,13
6484,Giulia David,45.0,SALES,6282.33,16
